2026-05-05 21:58:54 | ERROR    | agents.shared.marketdb | DB transaction rolled back: Empty table or column name specified
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:32 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:33 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:34 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:35 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:36 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:37 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:38 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:39 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:40 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:41 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:42 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
2026-05-05 23:22:43 | ERROR    | agents.shared.marketdb | DB transaction rolled back: UNIQUE constraint failed: indices_data.symbol, indices_data.index_name, indices_data.date
